/pepe_frog/file_128957240.png,"buon, sad"
/pepe_frog/file_128957241.png,"cuop, trumdau, khungbo, terrorist"
/pepe_frog/file_128957242.png,"khongu, sleepless, insomniac"
/pepe_frog/file_128957243.png,"khongu, sleepless, insomniac"
/pepe_frog/file_128957244.png,"birthday, sinhnhat"
/pepe_frog/file_128957245.png,"sexy"
/pepe_frog/file_128957246.png,"dance, nhay"
/pepe_frog/file_128957247.png,"sung, gun"
/pepe_frog/file_128957248.png,"tusat, sung, gun, suicide"
/pepe_frog/file_128957249.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957250.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957251.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957252.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957253.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957254.png,"aaarrrg, trigger, tucgian"
/pepe_frog/file_128957255.png,"chill, mua, rain"
/pepe_frog/file_128957256.png,"buon, muabuon, tramcam, rain, depressed"
/pepe_frog/file_128957257.png,"motminh, tiecmotminh, alone"
/pepe_frog/file_128957258.png,"bridge, buon, rain, depressed, mua"
/pepe_frog/file_128957259.png,"trumchan, blanket"
/pepe_frog/file_128957260.png,"twintower, thapdoi"
/pepe_frog/file_128957261.png,"designby"
