/bytariq/file_129532446.png,"bagia, oldlady, quangkhan, hood"
/bytariq/file_129532448.png,"tusat, suicide, sung, gun, meu, tears"
/bytariq/file_129532451.png,"thienchua, christian"
/bytariq/file_129532454.png,"thieunang, retard"
/bytariq/file_129532457.png,"tocduoisam, longhair, ponytail"
/bytariq/file_129532460.png,"nothanks, khong"
/bytariq/file_129532463.png,cheems
/bytariq/file_129532466.png,"swole, cobap"
/bytariq/file_129532469.png,"swole, cobap"
/bytariq/file_129532473.png,"trumchan, blanket"
/bytariq/file_129532476.png,"caigiday, whatisthis, caigi, what"
/bytariq/file_129532479.png,"hehe, smirk, nhechmep, cuoigianxao, grin"
/bytariq/file_129532482.png,"tucgian, angry, caumay, frown, khochiu, uncomfortable"
/bytariq/file_129532487.png,"cool, glass, bye"
/bytariq/file_129532489.png,hamburger
